book	book_id	chapter	verse	text
1 Timôtéô	54	1	1	Me Paul, ñôma nu Kristô Yésu ni njel oda i Nyambe Ntohol wés, yak ni njel oda i Yésu Kristô botñem yés,
1 Timôtéô	54	1	2	me ntilna Timôtéô, bañga yem man ikété hémle: Konangoo i mbuma ñañ ni konangoo lôñni nsañ bi nlôl yak Nyambe Tata ni yak Kristô Yésu Nwet wés bi ba lôñni we.
1 Timôtéô	54	1	3	Ndik kiki me bi ti we makénd i yégle i Éfésô ngéda me bé bebee ni ke i Makédônia, hala ki nyen me nti we mo nano, inyu boñ le u ti bôt bahogi oda le ba niiga bañ hémle ipe,
1 Timôtéô	54	1	4	ba emble bañ to miñañ mi bitembee, to kadba mahaa. I mam mana ma gwé bé nseñ wo ki wo, ndi ma nlona ndik pééna i yañga iloole ma bana maada ni mam Nyambe a nti inyu lédés hémle.
1 Timôtéô	54	1	5	Ni maliga, njom i biniigana bini i yé le di bana gwéha i nlôl i ñem u mpôp, i lôlak i loñge kiññem, i lôlak ki i hémle i i gwé bé bihéñba.
1 Timôtéô	54	1	6	Kiki bahogi ba bi yék i mam mana, ba kahal emble biyôglô bi minkwel.
1 Timôtéô	54	1	7	Ba nsômbôl ba baniiga mbén, ndi ba nok bé mam ba mpot, to mam ba niiga ni ngandak makénd.
1 Timôtéô	54	1	8	Ndi nano, di nyi le mbén Môsi i yé loñge ibale mut a ntibil nôgôl yo,
1 Timôtéô	54	1	9	a yik le mbén i ta bé inyu mut a téé sép, ndi inyu bayanmbén ni bakolba mbén, bayan Nyambe ni baboñbéba, bôt ba gwé bé ndéñbe ni bayan mam mapubhaga, banol basañ ni banol banyañ, bôt ba manola,
1 Timôtéô	54	1	10	bôt ba malal ma nyega, bôlôm ba nlalna bôlôm, banip bôt, bôt ba bitembee, bôt ba nkum soñ bitembee, ni jam lipe jo ki jo li li nkolba bañga biniigana
1 Timôtéô	54	1	11	inoñnaga ni ñañ nlam u lipém u Nyambe nu maséé, u me bi kôhna.
1 Timôtéô	54	1	12	Me nti Kristô Yésu Nwet wés mayéga, nu a bi ti me ngui, inyule a bi tehe le me yé mut maliga, jon a bi téé me inyu nson,
1 Timôtéô	54	1	13	to hala kiki me bé mut a ñôbôs jôl li Nyambe i ngéda bisu, me bak mut a ntééñga bôt ba Nyambe, ni mut lipamal. To hala, me bi kôhna konangoo inyule ngiyi ni ngitophémle gwon bi bé bôñha me i mam mana.
1 Timôtéô	54	1	14	Ndi Nwet a bi unda me konangoo i mbuma ñañ iloo hihéga, me kôhna ki hémle ni gwéha bi nlôl yak Kristô Yésu.
1 Timôtéô	54	1	15	I lipôdôl lini li kôli le di bôdôl jo ñem, di neebe ki jo i nya i yôni, le: Kristô Yésu a bi lo i nkoñ ’isi inyu tohol baboñbéba. Ikété yap, men me yé mboñbéba nu bisu.
1 Timôtéô	54	1	16	Ndi inyu njom ini nyen me bi kuhul konangoo, le ni njel yem kiki mboñbéba nu bisu, Kristô Yésu a unda wongut yé yosôna, a yilha ki me ndémbél inyu bôt b’a hémle nye inyu niñ boga.
1 Timôtéô	54	1	17	Ndi lipém ni bibégés bi ba i boga ni boga ni Kiñe boga, nu a nwo bé, nu ba ntehe bé ni mis, mpom Nyambe. Amen.
1 Timôtéô	54	1	18	I biniigana bini me nti we, a man wem Timôtéô, bi yé inoñnaga ni mbañ i ba bi pot inyu yoñ, kayéle u gwélél yo inyu ke ni bisu i jo gwét bilam,
1 Timôtéô	54	1	19	u téñbege ni hémle lôñni loñge kiññem, i bahogi ba bi tjôô, kayéle ba nimis hémle yap kiki sitima le i nyin.
1 Timôtéô	54	1	20	Himénéô bo Aléksandrô ba yé mu nsoñgi wap; me bi ti bo i moo ma Satan le ndi bikodlene bi niiga bo le ba ôbôs bañ jôl li Nyambe.
book	book_id	chapter	verse	text
1 Timôtéô	54	2	1	Jon kiki jam li bisu, me nti bôt bobasôna makénd le ba boñ minyemhe, masoohe, masoohe inyu bôt bape, ni liti mayéga inyu mintén mi bôt nwominsôna,
1 Timôtéô	54	2	2	inyu bikiñe ni ba bobasôna ba gwé bitel bikeñi, inyu boñ le di ke ni bisu i bana niñ i nwee ni i nsañ, di téñbege i gwélél Nyambe i nya i yôni lôñni libak li mut a njôha bé ni nson.
1 Timôtéô	54	2	3	Hala a yé loñge i mis ma Ntohol wés Nyambe, a lémlak ki nye;
1 Timôtéô	54	2	4	nyen sômbôl yé i yé le mintén mi bôt nwominsôna mi kôhna tohi, mi pam ki i bana bañga yi i maliga.
1 Timôtéô	54	2	5	Inyule Nyambe a yé ndik wada, yak ñat a yé ndik wada ipôla Nyambe ni bôt ba binam, mut wada le Kristô Yésu,
